REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mapped_sorted.bam
2_NA_peak_4639_lociStitched	11	59668768	59669475	2	4	1384.1646
2_NA_peak_15276_lociStitched	2	201451226	201451933	2	4	797.7081
2_NA_peak_24014_lociStitched	8	70172648	70173354	2	4	846.2116
2_NA_peak_13958_lociStitched	2	32165345	32166051	2	4	787.8254
2_NA_peak_10224_lociStitched	16	85799289	85799995	2	4	1636.155
2_NA_peak_532_lociStitched	1	25997775	25998481	2	4	1147.0382
2_NA_peak_6393_lociStitched	12	82686521	82687227	2	4	793.6146
2_NA_peak_26464_lociStitched	X	40417921	40418627	2	4	616.2674
2_NA_peak_20743_lociStitched	5	138542946	138543651	2	4	2702.0535
2_NA_peak_27008_lociStitched	X	152830459	152831164	2	4	1283.5935
2_NA_peak_29_lociStitched	1	1231858	1232563	2	4	1544.1615
2_NA_peak_7691_lociStitched	14	24483567	24484272	2	4	493.077
2_NA_peak_25185_lociStitched	9	34126328	34127033	2	4	1802.0505
2_NA_peak_4035_lociStitched	10	119651150	119651855	2	4	1371.8595
2_NA_peak_14782_lociStitched	2	121755170	121755874	2	4	458.5152
2_NA_peak_9628_lociStitched	16	23826424	23827128	2	4	540.32
2_NA_peak_18039_lociStitched	3	81760711	81761415	2	4	1763.0272
2_NA_peak_23055_lociStitched	7	75092817	75093521	2	4	2325.5232
2_NA_peak_7604_lociStitched	14	21455871	21456575	2	4	705.6896
2_NA_peak_25197_lociStitched	9	34989150	34989854	2	4	338.3424
2_NA_peak_3923_lociStitched	10	102917876	102918580	2	4	594.528
2_NA_peak_10881_lociStitched	17	37089802	37090506	2	4	718.08
2_NA_peak_20934_lociStitched	5	173016453	173017156	2	4	637.4804
2_NA_peak_10051_lociStitched	16	69310877	69311580	2	4	1005.1494
2_NA_peak_7640_lociStitched	14	23095005	23095708	2	4	2102.5324
2_NA_peak_13597_lociStitched	19	55674718	55675420	2	4	1968.057
2_NA_peak_330_lociStitched	1	13749114	13749816	2	4	1031.3082
2_NA_peak_7480_lociStitched	13	99356221	99356923	2	4	1451.736
2_NA_peak_6137_lociStitched	12	53417297	53417999	2	4	1014.3198
2_NA_peak_17220_lociStitched	22	44620223	44620925	2	4	753.8076
2_NA_peak_23134_lociStitched	7	92528252	92528954	2	4	575.4996
2_NA_peak_21231_lociStitched	6	13098650	13099352	2	4	1384.9056
2_NA_peak_4550_lociStitched	11	46342224	46342926	2	4	711.9684
2_NA_peak_2005_lociStitched	1	155308384	155309086	2	4	1105.3692
2_NA_peak_7521_lociStitched	13	109786437	109787139	2	4	491.6808
2_NA_peak_18249_lociStitched	3	121749451	121750152	2	4	3944.1765
2_NA_peak_19730_lociStitched	4	130819720	130820421	2	4	450.6028
2_NA_peak_13539_lociStitched	19	54159614	54160315	2	4	1068.8147
2_NA_peak_13204_lociStitched	19	43595812	43596513	2	4	1924.1048
2_NA_peak_440_lociStitched	1	21397985	21398685	2	4	882.14
2_NA_peak_17445_lociStitched	3	14124547	14125247	2	4	1109.57
2_NA_peak_23675_lociStitched	8	38996338	38997038	2	4	307.65
2_NA_peak_3069_lociStitched	10	8404554	8405254	2	4	1420.37
2_NA_peak_9623_lociStitched	16	23557234	23557933	2	4	858.4419
2_NA_peak_11418_lociStitched	17	67717438	67718137	2	4	1338.0258
2_NA_peak_23922_lociStitched	8	63018002	63018701	2	4	1828.7937
2_NA_peak_26124_lociStitched	KI270711.1	8555	9254	2	4	783.0198
2_NA_peak_174_lociStitched	1	6199361	6200060	2	4	3327.0303
2_NA_peak_20163_lociStitched	5	36241865	36242563	2	4	1336.1116
2_NA_peak_579_lociStitched	1	27299232	27299930	2	4	1166.2184
2_NA_peak_15609_lociStitched	2	241881477	241882175	2	4	419.847
2_NA_peak_9209_lociStitched	15	91921290	91921988	2	4	1428.9456
2_NA_peak_2629_lociStitched	1	212284912	212285610	2	4	963.5192
2_NA_peak_14816_lociStitched	2	128655142	128655839	2	4	485.8787
2_NA_peak_13761_lociStitched	2	10448219	10448916	2	4	887.5598
2_NA_peak_19546_lociStitched	4	94207276	94207973	2	4	2207.8869
2_NA_peak_3678_lociStitched	10	79347740	79348436	2	4	930.7608
2_NA_peak_3865_lociStitched	10	100895205	100895901	2	4	417.6
2_NA_peak_9296_lociStitched	15	101294921	101295617	2	4	1708.4712
2_NA_peak_7517_lociStitched	13	108915464	108916160	2	4	702.3336
2_NA_peak_5019_lociStitched	11	73189270	73189965	2	4	939.223
2_NA_peak_676_lociStitched	1	31296588	31297283	2	4	1748.1335
2_NA_peak_26677_lociStitched	X	54044133	54044828	2	4	1279.912
2_NA_peak_7600_lociStitched	14	21308605	21309300	2	4	383.7095
2_NA_peak_7703_lociStitched	14	31207376	31208071	2	4	3493.9735
2_NA_peak_11052_lociStitched	17	43483443	43484137	2	4	705.6592
2_NA_peak_20023_lociStitched	5	672578	673272	2	4	492.74
2_NA_peak_21611_lociStitched	6	32609532	32610226	2	4	746.3276
2_NA_peak_2075_lociStitched	1	157402855	157403549	2	4	724.3972
2_NA_peak_3095_lociStitched	10	11798674	11799367	2	4	652.2516
2_NA_peak_7643_lociStitched	14	23285879	23286572	2	4	599.9301
2_NA_peak_1254_lociStitched	1	67685623	67686316	2	4	1044.4896
2_NA_peak_22804_lociStitched	7	22854355	22855048	2	4	693.693
2_NA_peak_10156_lociStitched	16	78894817	78895510	2	4	1287.8019
2_NA_peak_1855_lociStitched	1	150235259	150235952	2	4	937.4904
2_NA_peak_18993_lociStitched	4	2914152	2914845	2	4	572.6952
2_NA_peak_19882_lociStitched	4	158768635	158769328	2	4	525.7791
2_NA_peak_21871_lociStitched	6	49462896	49463589	2	4	1235.2032
2_NA_peak_8100_lociStitched	14	77097816	77098508	2	4	2622.334
2_NA_peak_26894_lociStitched	X	119753514	119754206	2	4	428.8324
2_NA_peak_25536_lociStitched	9	97633275	97633967	2	4	2143.7468
2_NA_peak_6451_lociStitched	12	93135158	93135850	2	4	750.4048
2_NA_peak_21419_lociStitched	6	26421012	26421704	2	4	843.4096
2_NA_peak_5409_lociStitched	11	121292294	121292986	2	4	881.8156
2_NA_peak_13752_lociStitched	2	9681079	9681771	2	4	932.47
2_NA_peak_23025_lociStitched	7	72924828	72925520	2	4	1112.3208
2_NA_peak_5571_lociStitched	12	4215165	4215856	2	4	568.4166
2_NA_peak_19912_lociStitched	4	169270626	169271317	2	4	1013.9734
2_NA_peak_5866_lociStitched	12	25385293	25385984	2	4	2316.3702
2_NA_peak_9515_lociStitched	16	13919700	13920391	2	4	716.3597
2_NA_peak_4153_lociStitched	11	207185	207876	2	4	1508.7985
2_NA_peak_8207_lociStitched	14	91417414	91418105	2	4	723.2006
2_NA_peak_5142_lociStitched	11	85854756	85855446	2	4	454.986
2_NA_peak_16718_lociStitched	21	46228650	46229340	2	4	342.24
2_NA_peak_24042_lociStitched	8	73991105	73991794	2	4	1668.8958
2_NA_peak_5908_lociStitched	12	29164555	29165244	2	4	2527.6654
2_NA_peak_1173_lociStitched	1	59296525	59297214	2	4	1415.206
2_NA_peak_20439_lociStitched	5	71455192	71455881	2	4	2314.7644
2_NA_peak_12764_lociStitched	19	16471601	16472290	2	4	558.5723
2_NA_peak_4310_lociStitched	11	9314273	9314962	2	4	1021.098
2_NA_peak_466_lociStitched	1	23344044	23344733	2	4	3310.9895
2_NA_peak_4455_lociStitched	11	33161240	33161928	2	4	1525.9152
2_NA_peak_2189_lociStitched	1	166839202	166839890	2	4	746.824
2_NA_peak_7932_lociStitched	14	64654370	64655058	2	4	508.3632
2_NA_peak_11283_lociStitched	17	59413046	59413734	2	4	1024.432
2_NA_peak_26753_lociStitched	X	71283112	71283800	2	4	1346.2784
2_NA_peak_26532_lociStitched	X	44872683	44873371	2	4	3857.4784
2_NA_peak_8393_lociStitched	15	20788872	20789560	2	4	486.2096
2_NA_peak_9012_lociStitched	15	76995788	76996476	2	4	716.208
2_NA_peak_6462_lociStitched	12	94148520	94149207	2	4	540.3255
2_NA_peak_11866_lociStitched	18	12947448	12948135	2	4	1252.4697
2_NA_peak_16005_lociStitched	20	35411622	35412309	2	4	714.6861
2_NA_peak_1878_lociStitched	1	150852500	150853187	2	4	675.9393
2_NA_peak_13399_lociStitched	19	49084947	49085634	2	4	962.7618
2_NA_peak_10742_lociStitched	17	28925931	28926618	2	4	955.0674
2_NA_peak_4127_lociStitched	10	132447346	132448033	2	4	1434.456
2_NA_peak_21256_lociStitched	6	14210936	14211623	2	4	620.2236
2_NA_peak_7795_lociStitched	14	49892702	49893388	2	4	2615.2378
2_NA_peak_22463_lociStitched	6	144150616	144151302	2	4	409.4048
2_NA_peak_10313_lociStitched	17	489495	490181	2	4	815.654
2_NA_peak_577_lociStitched	1	27234097	27234782	2	4	1054.626
2_NA_peak_14498_lociStitched	2	88627315	88628000	2	4	1511.521
2_NA_peak_20060_lociStitched	5	10760943	10761627	2	4	1244.3328
2_NA_peak_24283_lociStitched	8	98825521	98826205	2	4	1324.7712
2_NA_peak_12672_lociStitched	19	13207892	13208575	2	4	1055.5082
2_NA_peak_4078_lociStitched	10	125719249	125719932	2	4	1110.9678
2_NA_peak_6807_lociStitched	12	122738528	122739211	2	4	1382.5286
2_NA_peak_19410_lociStitched	4	77092762	77093445	2	4	1109.2603
2_NA_peak_19961_lociStitched	4	183098694	183099377	2	4	570.305
2_NA_peak_18594_lociStitched	3	155854211	155854894	2	4	1074.1541
2_NA_peak_17564_lociStitched	3	31402083	31402766	2	4	809.7648
2_NA_peak_1409_lociStitched	1	92961036	92961719	2	4	416.9715
2_NA_peak_7920_lociStitched	14	63543095	63543778	2	4	743.3772
2_NA_peak_4040_lociStitched	10	119872774	119873457	2	4	574.0615
2_NA_peak_10615_lociStitched	17	17382897	17383580	2	4	811.6089
2_NA_peak_25992_lociStitched	9	137086511	137087193	2	4	786.8234
2_NA_peak_6453_lociStitched	12	93184147	93184829	2	4	462.396
2_NA_peak_18533_lociStitched	3	150546223	150546905	2	4	2565.5476
2_NA_peak_8890_lociStitched	15	68352153	68352835	2	4	1099.725
2_NA_peak_25056_lociStitched	9	3508146	3508827	2	4	769.53
2_NA_peak_25348_lociStitched	9	70258550	70259231	2	4	1699.2993
2_NA_peak_18012_lociStitched	3	71754021	71754702	2	4	656.2116
2_NA_peak_20307_lociStitched	5	56588693	56589374	2	4	1070.8725
2_NA_peak_9335_lociStitched	16	1244838	1245519	2	4	661.7958
2_NA_peak_23609_lociStitched	8	26609135	26609815	2	4	1496.816
2_NA_peak_25216_lociStitched	9	35604803	35605483	2	4	527.068
2_NA_peak_22821_lociStitched	7	25125097	25125777	2	4	845.376
2_NA_peak_6801_lociStitched	12	122500656	122501336	2	4	1607.452
2_NA_peak_11817_lociStitched	18	9404172	9404851	2	4	1058.7647
2_NA_peak_8976_lociStitched	15	75104595	75105274	2	4	1297.9085
2_NA_peak_616_lociStitched	1	28111091	28111770	2	4	1668.7104
2_NA_peak_23789_lociStitched	8	53529268	53529947	2	4	816.2938
2_NA_peak_20510_lociStitched	5	79611998	79612677	2	4	997.1115
2_NA_peak_24626_lociStitched	8	123416238	123416917	2	4	1110.0971
2_NA_peak_8639_lociStitched	15	45200137	45200816	2	4	1018.0926
2_NA_peak_12706_lociStitched	19	14207036	14207714	2	4	1005.9486
2_NA_peak_15843_lociStitched	20	19336480	19337158	2	4	588.2328
2_NA_peak_16066_lociStitched	20	38804680	38805358	2	4	1120.734
2_NA_peak_16720_lociStitched	21	46253696	46254373	2	4	435.4464
2_NA_peak_4374_lociStitched	11	14578313	14578990	2	4	589.3285
2_NA_peak_11081_lociStitched	17	44689555	44690232	2	4	656.2161
2_NA_peak_11760_lociStitched	18	3029358	3030035	2	4	597.5879
2_NA_peak_14248_lociStitched	2	64523941	64524617	2	4	1462.526
2_NA_peak_25294_lociStitched	9	43000597	43001273	2	4	583.726
2_NA_peak_5632_lociStitched	12	6890818	6891494	2	4	708.786
2_NA_peak_16305_lociStitched	20	62302507	62303183	2	4	1381.068
2_NA_peak_21833_lociStitched	6	44387223	44387898	2	4	1491.2775
2_NA_peak_1785_lociStitched	1	147540903	147541578	2	4	441.45
2_NA_peak_5754_lociStitched	12	12338304	12338979	2	4	850.095
2_NA_peak_17126_lociStitched	22	40492156	40492831	2	4	907.9425
2_NA_peak_2198_lociStitched	1	167158754	167159429	2	4	405.7425
2_NA_peak_2514_lociStitched	1	203287320	203287995	2	4	1664.7525
2_NA_peak_12024_lociStitched	18	46250174	46250849	2	4	734.8725
2_NA_peak_13521_lociStitched	19	53520601	53521276	2	4	532.305
2_NA_peak_10193_lociStitched	16	84116672	84117346	2	4	870.4036
2_NA_peak_7660_lociStitched	14	23988415	23989089	2	4	550.9276
2_NA_peak_9162_lociStitched	15	89820430	89821104	2	4	432.371
2_NA_peak_26910_lociStitched	X	120755004	120755678	2	4	382.6972
2_NA_peak_7123_lociStitched	13	40982615	40983289	2	4	1534.0914
2_NA_peak_2700_lociStitched	1	223845712	223846386	2	4	2367.2902
2_NA_peak_26479_lociStitched	X	41084363	41085037	2	4	5159.2678
2_NA_peak_2249_lociStitched	1	171485159	171485833	2	4	2683.3288
2_NA_peak_24403_lociStitched	8	103414977	103415651	2	4	3909.7392
2_NA_peak_1960_lociStitched	1	154272124	154272797	2	4	890.5136
2_NA_peak_11659_lociStitched	17	81238813	81239486	2	4	624.544
2_NA_peak_5310_lociStitched	11	113242485	113243158	2	4	527.9685
2_NA_peak_2264_lociStitched	1	172532703	172533376	2	4	1849.404
2_NA_peak_1760_lociStitched	1	145996244	145996917	2	4	861.5073
2_NA_peak_26483_lociStitched	X	41276448	41277120	2	4	1217.664
2_NA_peak_9641_lociStitched	16	25031289	25031961	2	4	324.1728
2_NA_peak_23463_lociStitched	7	151027995	151028667	2	4	678.384
2_NA_peak_11348_lociStitched	17	63699758	63700430	2	4	1637.1264
2_NA_peak_20452_lociStitched	5	73565286	73565958	2	4	1833.4848
2_NA_peak_10230_lociStitched	16	86018468	86019140	2	4	894.4992
2_NA_peak_13240_lociStitched	19	44796539	44797211	2	4	970.5696
2_NA_peak_14453_lociStitched	2	85577930	85578602	2	4	1050.0
2_NA_peak_7176_lociStitched	13	44274260	44274932	2	4	538.0704
2_NA_peak_12594_lociStitched	19	11346124	11346796	2	4	550.4352
2_NA_peak_18193_lociStitched	3	113783544	113784216	2	4	1482.2976
2_NA_peak_15737_lociStitched	20	5950195	5950866	2	4	550.5555
2_NA_peak_13438_lociStitched	19	50025186	50025857	2	4	2313.6751
2_NA_peak_17017_lociStitched	22	36528968	36529639	2	4	1256.783
2_NA_peak_14683_lociStitched	2	110677896	110678567	2	4	1046.76
2_NA_peak_16670_lociStitched	21	43789123	43789794	2	4	611.0797
2_NA_peak_12847_lociStitched	19	18919245	18919916	2	4	1416.9507
2_NA_peak_9056_lociStitched	15	79923462	79924133	2	4	1227.1919
2_NA_peak_24337_lociStitched	8	101205369	101206039	2	4	4688.928
2_NA_peak_15239_lociStitched	2	197515627	197516297	2	4	1499.192
2_NA_peak_16965_lociStitched	22	31399198	31399868	2	4	1316.215
2_NA_peak_11063_lociStitched	17	44066427	44067097	2	4	1795.399
2_NA_peak_17302_lociStitched	22	50474638	50475308	2	4	777.133
2_NA_peak_15132_lociStitched	2	181891471	181892141	2	4	1329.95
2_NA_peak_23294_lociStitched	7	108525927	108526597	2	4	811.638
2_NA_peak_5212_lociStitched	11	95697778	95698448	2	4	1019.137
2_NA_peak_10172_lociStitched	16	81558594	81559264	2	4	1017.529
2_NA_peak_20707_lociStitched	5	134004508	134005177	2	4	1189.3482
2_NA_peak_2661_lociStitched	1	220137187	220137856	2	4	2051.4216
2_NA_peak_15691_lociStitched	20	3888920	3889589	2	4	1281.4695
2_NA_peak_1017_lociStitched	1	45750334	45751003	2	4	3734.1573
2_NA_peak_3340_lociStitched	10	39986488	39987157	2	4	275.628
2_NA_peak_8417_lociStitched	15	25438723	25439392	2	4	2583.9456
2_NA_peak_18763_lociStitched	3	184298706	184299375	2	4	636.0852
2_NA_peak_26199_lociStitched	X	1391913	1392582	2	4	2458.7757
2_NA_peak_10408_lociStitched	17	4554952	4555620	2	4	486.5712
2_NA_peak_19325_lociStitched	4	59818356	59819024	2	4	551.3004
2_NA_peak_17411_lociStitched	3	11289053	11289721	2	4	777.6188
2_NA_peak_17910_lociStitched	3	53347211	53347879	2	4	1679.7528
2_NA_peak_3948_lociStitched	10	104268825	104269493	2	4	422.176
2_NA_peak_7079_lociStitched	13	32427826	32428494	2	4	1027.384
2_NA_peak_17895_lociStitched	3	52670511	52671179	2	4	667.3988
2_NA_peak_11883_lociStitched	18	13726233	13726901	2	4	2312.8164
2_NA_peak_9908_lociStitched	16	53703610	53704278	2	4	443.9528
2_NA_peak_22000_lociStitched	6	75284585	75285252	2	4	584.0919
2_NA_peak_5333_lociStitched	11	117098135	117098802	2	4	4783.9908
2_NA_peak_23409_lociStitched	7	141737765	141738432	2	4	513.2565
2_NA_peak_4874_lociStitched	11	66466621	66467288	2	4	434.0836
2_NA_peak_22005_lociStitched	6	79077424	79078091	2	4	1654.827
2_NA_peak_23702_lociStitched	8	42355292	42355958	2	4	784.0152
2_NA_peak_3466_lociStitched	10	49941596	49942262	2	4	843.0228
2_NA_peak_24498_lociStitched	8	109333837	109334503	2	4	3199.3308
2_NA_peak_9421_lociStitched	16	3264111	3264777	2	4	1246.752
2_NA_peak_8089_lociStitched	14	76812615	76813281	2	4	1084.7808
2_NA_peak_22259_lociStitched	6	119314155	119314821	2	4	756.7758
2_NA_peak_12180_lociStitched	18	74148071	74148737	2	4	866.9988
2_NA_peak_19282_lociStitched	4	54409088	54409754	2	4	512.487
2_NA_peak_11219_lociStitched	17	51153047	51153712	2	4	473.214
2_NA_peak_21185_lociStitched	6	8064162	8064827	2	4	599.165
2_NA_peak_12608_lociStitched	19	11766865	11767530	2	4	466.3645
2_NA_peak_14089_lociStitched	2	46616790	46617454	2	4	1025.216
2_NA_peak_8588_lociStitched	15	42736786	42737450	2	4	747.5312
2_NA_peak_1587_lociStitched	1	115084725	115085388	2	4	1780.0887
2_NA_peak_19343_lociStitched	4	69832196	69832859	2	4	689.1222
2_NA_peak_2376_lociStitched	1	184491514	184492177	2	4	688.5918
2_NA_peak_10859_lociStitched	17	35773618	35774281	2	4	832.8606
2_NA_peak_9583_lociStitched	16	20740962	20741625	2	4	990.9198
2_NA_peak_25101_lociStitched	9	15552706	15553369	2	4	526.422
2_NA_peak_14461_lociStitched	2	85853528	85854190	2	4	1092.1676
2_NA_peak_4399_lociStitched	11	17077448	17078110	2	4	1847.2448
2_NA_peak_16499_lociStitched	21	33036514	33037176	2	4	596.5944
2_NA_peak_14881_lociStitched	2	148020483	148021145	2	4	852.656
2_NA_peak_15318_lociStitched	2	207072492	207073154	2	4	449.1008
2_NA_peak_22473_lociStitched	6	145964077	145964739	2	4	858.0844
2_NA_peak_18424_lociStitched	3	134485864	134486525	2	4	1672.9249
2_NA_peak_24456_lociStitched	8	106822652	106823313	2	4	753.2095
2_NA_peak_15214_lociStitched	2	196211268	196211929	2	4	888.384
2_NA_peak_26929_lociStitched	X	129905858	129906519	2	4	585.1833
2_NA_peak_13103_lociStitched	19	38899399	38900060	2	4	1269.9132
2_NA_peak_22545_lociStitched	6	155418326	155418986	2	4	857.604
2_NA_peak_25507_lociStitched	9	93451378	93452038	2	4	1059.102
2_NA_peak_15976_lociStitched	20	33489701	33490361	2	4	1176.648
2_NA_peak_14243_lociStitched	2	64277003	64277663	2	4	948.42
2_NA_peak_9579_lociStitched	16	19717961	19718621	2	4	492.36
2_NA_peak_9116_lociStitched	15	84748577	84749237	2	4	1443.948
2_NA_peak_14039_lociStitched	2	42926138	42926797	2	4	1740.0895
2_NA_peak_18797_lociStitched	3	186108927	186109586	2	4	579.7882
2_NA_peak_18104_lociStitched	3	101849157	101849816	2	4	1447.2958
2_NA_peak_17470_lociStitched	3	15556260	15556918	2	4	503.8306
2_NA_peak_26569_lociStitched	X	46754451	46755109	2	4	1089.648
2_NA_peak_15679_lociStitched	20	3470725	3471383	2	4	481.3928
2_NA_peak_25573_lociStitched	9	101398455	101399113	2	4	1577.8182
2_NA_peak_12973_lociStitched	19	33176795	33177453	2	4	603.386
2_NA_peak_25150_lociStitched	9	27528811	27529468	2	4	777.2967
2_NA_peak_18171_lociStitched	3	112333603	112334260	2	4	697.7997
2_NA_peak_2680_lociStitched	1	221688295	221688952	2	4	1198.3023
2_NA_peak_16822_lociStitched	22	20858588	20859244	2	4	793.76
2_NA_peak_23427_lociStitched	7	148883937	148884593	2	4	763.0592
2_NA_peak_5869_lociStitched	12	25496163	25496819	2	4	678.0416
2_NA_peak_4926_lociStitched	11	67804990	67805646	2	4	1033.2
2_NA_peak_1523_lociStitched	1	109815738	109816394	2	4	538.6416
2_NA_peak_11678_lociStitched	17	81832853	81833509	2	4	986.0336
2_NA_peak_18045_lociStitched	3	87226810	87227466	2	4	1222.2592
2_NA_peak_19559_lociStitched	4	99088537	99089192	2	4	816.8505
2_NA_peak_5912_lociStitched	12	29380975	29381630	2	4	1456.065
2_NA_peak_13987_lociStitched	2	37080012	37080666	2	4	1528.8558
2_NA_peak_16163_lociStitched	20	49045842	49046496	2	4	1289.9496
2_NA_peak_5219_lociStitched	11	96134456	96135110	2	4	1186.8792
2_NA_peak_26689_lociStitched	X	55489007	55489661	2	4	629.6712
2_NA_peak_1231_lociStitched	1	66351754	66352408	2	4	803.2428
2_NA_peak_24335_lociStitched	8	101155307	101155960	2	4	1054.4644
2_NA_peak_7671_lociStitched	14	24160798	24161451	2	4	1918.6446
2_NA_peak_20854_lociStitched	5	157142504	157143157	2	4	687.7396
2_NA_peak_12431_lociStitched	19	5120675	5121328	2	4	1026.9078
2_NA_peak_18617_lociStitched	3	158722796	158723449	2	4	915.3754
2_NA_peak_12080_lociStitched	18	54357576	54358229	2	4	790.5218
2_NA_peak_8785_lociStitched	15	62060116	62060769	2	4	717.0593
2_NA_peak_17605_lociStitched	3	36992946	36993599	2	4	2021.1003
2_NA_peak_4662_lociStitched	11	61091538	61092190	2	4	1653.9936
2_NA_peak_8830_lociStitched	15	64893710	64894362	2	4	1070.0624
2_NA_peak_4545_lociStitched	11	46121236	46121887	2	4	1129.2246
2_NA_peak_6564_lociStitched	12	106955455	106956105	2	4	642.59
2_NA_peak_18445_lociStitched	3	138594021	138594671	2	4	783.965
2_NA_peak_1056_lociStitched	1	48793922	48794572	2	4	1150.5
2_NA_peak_1564_lociStitched	1	112955943	112956593	2	4	712.725
2_NA_peak_4859_lociStitched	11	66051880	66052530	2	4	636.415
2_NA_peak_2073_lociStitched	1	157181828	157182478	2	4	515.45
2_NA_peak_890_lociStitched	1	40825295	40825945	2	4	646.035
2_NA_peak_19527_lociStitched	4	89111079	89111729	2	4	309.985
2_NA_peak_4847_lociStitched	11	65880222	65880871	2	4	453.651
2_NA_peak_650_lociStitched	1	28736525	28737174	2	4	2214.6476
2_NA_peak_6017_lociStitched	12	48350617	48351266	2	4	919.4383
2_NA_peak_16829_lociStitched	22	21045358	21046007	2	4	678.3348
2_NA_peak_16507_lociStitched	21	33324582	33325231	2	4	868.1673
2_NA_peak_24239_lociStitched	8	95862715	95863363	2	4	1065.3768
2_NA_peak_19365_lociStitched	4	73735053	73735701	2	4	624.8016
2_NA_peak_6881_lociStitched	12	128823661	128824309	2	4	570.24
2_NA_peak_11889_lociStitched	18	21164625	21165273	2	4	490.9248
2_NA_peak_952_lociStitched	1	43649583	43650230	2	4	1391.9558
2_NA_peak_4557_lociStitched	11	46700265	46700912	2	4	674.7563
2_NA_peak_9697_lociStitched	16	28974451	28975098	2	4	731.757
2_NA_peak_1000_lociStitched	1	45326667	45327314	2	4	695.6544
2_NA_peak_13129_lociStitched	19	40285097	40285744	2	4	1912.5967
2_NA_peak_3552_lociStitched	10	68720767	68721413	2	4	1656.8608
2_NA_peak_7863_lociStitched	14	55303850	55304496	2	4	641.0904
2_NA_peak_11005_lociStitched	17	42609247	42609893	2	4	595.612
2_NA_peak_9430_lociStitched	16	3611356	3612001	2	4	732.204
